stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,7,D-1.3A,Black795,9,7,D-1.2A,5
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,8,D-1.2A,Navy905,15,8,D-1.1A,1
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,9,D-1.4A,Navy055,7,9,D-24.3G,3
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,10,D-1.1A,Black495,10,10,D-24.2G,2
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,11,D-24.3G,Green164,21,11,D-24.4G,1
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,12,D-24.2G,Black175,16,12,D-24.1G,2
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,13,D-24.4G,Green164,14,13,D-24.3E,4
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,14,D-24.1G,Orange468,11,14,D-24.2E,9
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,15,D-24.3E,Green687,7,,,
STG.G.9,CX216,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,17,41,250,24,16,D-24.2E,Navy902,11,,,
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,1,D-24.1B,Yellow576,15,1,D-24.3A,3
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,2,D-24.3A,Yellow241,15,2,D-24.4B,2
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,3,D-24.4B,Orange141,10,3,D-24.2B,2
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,4,D-24.2B,Green144,13,4,D-24.3B,10
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,5,D-24.3B,Yellow066,16,5,D-24.1C,4
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,7,D-24.1C,Navy256,10,7,D-24.3D,2
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,8,D-24.4C,Orange580,15,8,D-24.1E,4
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,9,D-24.2D,Navy462,4,9,D-24.4E,1
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,10,D-24.3D,Yellow611,19,10,D-24.4D,1
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,11,D-24.1E,Navy374,9,11,D-24.1D,2
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,12,D-24.4E,Navy586,11,12,D-24.3C,3
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,13,D-24.4D,Navy602,11,,,
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,14,D-24.1D,Navy400,10,,,
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,15,D-24.3C,Navy414,15,,,
STG.E.8,CX217,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,16,36,240,5,16,D-24.2C,Orange036,15,,,
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,1,D-24.2A,Black579,10,1,D-24.2A,4
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,2,D-24.4A,Black965,5,2,D-24.1A,1
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,3,D-24.1A,Yellow311,20,3,D-23.3D,4
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,4,D-23.3D,Navy536,15,4,D-23.2D,1
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,5,D-23.2D,Yellow111,2,5,D-23.1B,2
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,6,D-23.4D,Green844,5,6,D-23.4B,1
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,7,D-23.3A,Yellow842,23,7,D-23.2B,2
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,8,D-23.1B,Black838,17,8,D-23.1C,5
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,9,D-23.4B,Green167,20,9,D-23.2C,5
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,10,D-23.2B,Orange583,14,10,D-23.3C,2
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,11,D-23.3B,Navy845,9,11,D-23.1D,5
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,12,D-23.1C,Green807,9,,,
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,13,D-23.4C,Green840,11,,,
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,14,D-23.2C,Orange840,15,,,
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,15,D-23.3C,Green602,12,,,
STG.B.17,CX218,HOWL,Standard Parcel,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,16,32,237,11,16,D-23.1D,Yellow125,18,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,1,D-20.2C,Black859,12,1,D-20.2C,3
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,2,D-20.3C,Navy776,17,2,D-20.1D,1
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,3,D-20.1D,Navy366,6,3,D-20.4D,2
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,5,D-20.4D,Green222,18,5,D-20.1E,1
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,6,D-20.2D,Yellow955,6,6,D-20.4E,4
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,7,D-20.3D,Yellow718,15,7,D-20.2E,2
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,9,D-20.1E,Navy202,18,9,D-20.4G,1
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,10,D-20.4E,Navy212,13,10,D-20.3G,1
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,11,D-20.2E,Black277,20,11,D-23.4A,5
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,12,D-20.3E,Yellow613,20,12,D-23.2A,2
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,13,D-20.1G,Orange306,5,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,14,D-20.4G,Navy198,19,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,15,D-20.2G,Black333,12,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,16,D-20.3G,Navy579,8,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,17,D-23.1A,Orange948,9,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,18,D-23.4A,Orange397,7,,,
STG.G.10,CX219,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,28,277,23,20,D-23.2A,Orange117,16,,,
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,1,D-20.1B,Green968,16,1,D-20.1B,5
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,3,D-20.3A,Orange524,9,3,D-20.2A,2
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,4,D-20.2A,Orange796,18,4,D-20.4C,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,5,D-20.4C,Green689,18,5,D-20.1C,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,6,D-20.1C,Orange001,11,6,D-20.3B,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,7,D-20.3B,Black083,17,7,D-20.2B,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,8,D-20.2B,Black030,9,8,D-20.4B,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,9,D-20.4B,Yellow317,9,9,D-20.4A,3
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,10,D-20.4A,Navy200,16,10,D-19.3G,1
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,11,D-20.1A,Green090,21,,,
STG.D.7,CX220,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,12,28,201,25,12,D-19.3G,Orange778,13,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,1,D-19.3B,Green492,12,1,D-19.3B,4
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,2,D-19.1C,Black466,3,2,D-19.2A,4
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,3,D-19.2A,Yellow078,27,3,D-19.3A,1
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,4,D-19.3A,Yellow637,10,4,D-19.1B,1
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,5,D-19.1B,Green133,16,5,D-19.2C,1
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,6,D-19.4B,Navy206,7,6,D-19.2B,6
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,8,D-19.2C,Yellow596,14,8,D-19.1A,1
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,9,D-19.2B,Orange668,15,9,D-19.4A,3
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,11,D-16.3G,Navy243,16,11,D-19.4D,3
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,12,D-19.1A,Black838,12,12,D-19.2D,7
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,13,D-19.4A,Green936,14,13,D-19.3D,2
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,14,D-19.4C,Green960,3,14,D-19.1E,2
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,15,D-19.1D,Green970,7,15,D-19.4E,2
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,16,D-19.3C,Green913,12,16,D-19.2E,1
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,17,D-19.4D,Green124,12,17,D-19.1G,2
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,18,D-19.2D,Yellow353,18,18,D-19.2G,5
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,19,D-19.3D,Black485,13,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,20,D-19.1E,Yellow877,8,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,21,D-19.4E,Black835,13,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,22,D-19.2E,Navy506,8,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,24,D-19.3E,Orange948,17,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,25,D-19.1G,Orange233,12,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,26,D-19.4G,Green330,11,,,
STG.K.1,CX221,HOWL,Standard Parcel - Custom Delivery Van 12ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,27,49,377,135,27,D-19.2G,Orange374,18,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,1,D-16.4B,Yellow476,12,1,D-16.4B,1
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,2,D-16.2B,Black256,20,2,D-16.2B,3
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,3,D-16.3B,Black399,12,3,D-16.3B,1
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,4,D-16.1C,Black325,15,4,D-16.1C,4
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,6,D-16.4C,Navy594,18,6,D-16.2C,5
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,7,D-16.2C,Green808,16,7,D-16.3E,6
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,8,D-16.1G,Yellow734,13,8,D-16.2E,1
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,9,D-16.3E,Green851,13,9,D-16.4D,1
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,11,D-16.2E,Black741,14,11,D-16.4G,4
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,12,D-16.4E,Yellow022,10,12,D-16.2G,2
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,13,D-16.1E,Yellow165,13,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,14,D-16.3D,Green666,14,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,15,D-16.2D,Yellow066,12,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,16,D-16.4D,Green918,12,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,17,D-16.1D,Yellow537,21,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,18,D-16.3C,Navy186,12,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,19,D-16.4G,Navy613,15,,,
STG.E.5,CX222,HOWL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,20,34,316,7,20,D-16.2G,Black002,12,,,
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,1,D-15.2E,Black399,15,1,D-15.4G,3
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,2,D-15.3E,Black616,16,2,D-15.2G,2
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,3,D-15.4G,Navy473,6,3,D-16.4A,1
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,5,D-15.2G,Navy278,15,5,D-15.3G,2
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,6,D-16.4A,Green224,8,6,D-16.2A,7
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,7,D-16.1A,Green603,16,7,D-16.1B,2
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,8,D-15.3G,Orange799,16,,,
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,9,D-16.2A,Yellow959,13,,,
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,11,D-16.3A,Navy179,17,,,
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,12,D-16.1B,Navy723,15,,,
STG.D.8,CX223,HOWL,Nursery Route Level 3,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:40 AM,13,19,193,23,13,D-15.1G,Orange041,18,,,
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,1,D-15.4C,Navy158,8,1,D-15.4C,1
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,3,D-15.1C,Navy196,13,3,D-15.3B,4
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,4,D-15.3B,Navy252,10,4,D-15.1B,4
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,5,D-15.2B,Navy911,12,5,D-15.3A,2
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,6,D-15.4B,Black145,9,6,D-15.3D,4
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,7,D-15.1B,Green470,10,7,D-15.1D,2
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,9,D-15.3A,Black320,10,9,D-15.2D,1
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,10,D-15.4E,Navy246,4,,,
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,11,D-15.1E,Black934,10,,,
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,12,D-15.3D,Orange426,10,,,
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,14,D-15.2C,Orange954,12,,,
STG.G.1,CX224,HOWL,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:35 AM,18,22,226,29,15,D-15.3C,Navy167,23,,,
