stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,2,E-1.1G,Yellow882,19,2,E-1.3E,3
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,3,E-1.3E,Green584,13,3,E-1.3D,2
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,4,E-1.3D,Orange907,20,4,E-1.2D,4
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,5,E-1.2D,Black339,18,5,E-1.1D,5
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,6,E-1.1D,Orange972,11,6,E-1.3C,2
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,7,E-1.3C,Green813,18,7,E-1.1C,1
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,8,E-1.2C,Green503,18,8,E-1.3B,7
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,9,E-1.1C,Black275,18,9,E-1.2B,1
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,10,E-1.3B,Black791,14,10,E-1.2E,3
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,11,E-1.2B,Navy162,16,,,
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,12,E-1.1E,Green728,16,,,
STG.K02.1,CX181,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,30,250,7,13,E-1.2E,Black147,21,,,
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,1,E-28.2E,Black398,24,1,E-28.1E,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,2,E-28.1E,Black871,24,2,E-28.3D,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,3,E-28.3D,Green810,13,3,E-28.2D,7
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,4,E-28.2D,Green873,24,4,E-1.3A,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,5,E-1.1B,Orange500,17,5,E-1.2A,2
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,6,E-1.3A,Black480,21,6,E-1.1A,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,7,E-1.2A,Orange908,17,7,E-28.3G,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,8,E-1.1A,Yellow673,17,8,E-28.2G,3
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,9,E-28.3G,Navy256,13,9,E-28.1G,1
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,10,E-28.2G,Navy172,17,10,E-28.3E,2
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,11,E-28.1G,Black704,16,,,
STG.J12.1,CX182,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,20,233,17,12,E-28.3E,Yellow280,10,,,
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,1,E-28.1D,Black299,18,1,E-28.2C,1
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,2,E-28.3C,Black610,16,2,E-28.3B,3
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,3,E-28.2C,Navy594,24,3,E-28.1C,2
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,4,E-28.3B,Black092,18,4,E-28.2B,1
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,5,E-28.1C,Green975,23,5,E-28.1B,5
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,6,E-28.2B,Green051,16,6,E-28.2A,1
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,7,E-28.1B,Black890,17,7,E-28.1A,2
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,8,E-28.3A,Black178,16,8,E-27.3G,2
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,9,E-28.2A,Navy229,21,9,E-27.2G,2
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,10,E-28.1A,Orange089,16,,,
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,11,E-27.3G,Navy827,18,,,
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,12,E-27.2G,Navy688,15,,,
STG.J14.1,CX183,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,13,19,263,26,13,E-27.1G,Black677,26,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,1,E-27.1A,Orange349,28,1,E-27.1A,3
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,2,E-27.2A,Green683,27,2,E-27.2A,6
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,3,E-27.3A,Black020,22,3,E-27.3A,2
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,4,E-27.1B,Yellow859,16,4,E-27.3B,6
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,5,E-27.2B,Navy007,12,5,E-27.1C,8
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,6,E-27.3B,Navy229,7,6,E-27.2C,3
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,7,E-27.1C,Navy174,4,7,E-27.3D,3
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,8,E-27.2C,Green759,23,8,E-27.1E,1
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,9,E-27.3C,Black023,18,9,E-27.2E,1
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,10,E-27.1D,Yellow672,18,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,11,E-27.2D,Green658,14,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,12,E-27.3D,Black027,15,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,13,E-27.1E,Navy102,12,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,14,E-27.2E,Yellow359,14,,,
STG.K05.1,CX184,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,15,33,273,25,15,E-27.3E,Green644,10,,,
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,1,E-24.3E,Black264,14,1,E-24.3E,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,2,E-24.2E,Green896,17,2,E-24.2E,1
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,3,E-24.1E,Yellow354,14,3,E-24.1E,3
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,4,E-24.3D,Black638,16,4,E-24.3D,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,5,E-24.1C,Orange337,16,5,E-24.1C,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,6,E-24.2C,Yellow844,14,6,E-24.3C,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,7,E-24.3C,Yellow601,20,7,E-24.1G,3
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,8,E-24.1G,Green552,16,8,E-24.2G,4
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,9,E-24.2G,Navy883,18,9,E-24.3G,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,10,E-24.3G,Black059,22,10,E-24.2D,1
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,11,E-24.2D,Navy543,21,11,E-24.1D,2
STG.K03.1,CX185,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,12,24,232,38,12,E-24.1D,Yellow325,20,,,
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,1,E-24.3B,Yellow682,16,1,E-24.2B,2
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,2,E-24.2B,Navy194,17,2,E-23.3E,2
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,3,E-23.3E,Navy005,26,3,E-23.1G,4
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,4,E-23.1G,Black458,20,4,E-24.1B,2
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,5,E-24.1B,Navy276,24,5,E-24.3A,3
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,6,E-24.3A,Yellow105,27,6,E-24.1A,3
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,7,E-24.2A,Orange277,11,7,E-23.2G,2
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,8,E-24.1A,Black693,16,,,
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,9,E-23.3G,Navy910,18,,,
STG.K12.1,CX186,RGPT,Nursery Route Level 3,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,18,214,12,10,E-23.2G,Yellow086,21,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,1,E-23.1E,Yellow695,22,1,E-23.3D,3
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,2,E-23.2E,Yellow582,19,2,E-23.1D,3
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,3,E-23.3D,Yellow436,28,3,E-23.3C,1
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,4,E-23.2D,Navy070,10,4,E-23.2B,1
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,5,E-23.1D,Black439,23,5,E-23.3B,1
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,6,E-23.3C,Black267,17,6,E-23.2C,5
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,7,E-23.2B,Black921,15,7,E-23.3A,1
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,8,E-23.3B,Yellow838,10,8,E-23.1A,3
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,9,E-23.1C,Black971,18,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,10,E-23.2C,Black579,22,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,11,E-23.1B,Yellow586,11,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,12,E-23.3A,Green585,12,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,13,E-23.2A,Navy036,26,,,
STG.K04.1,CX187,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,18,276,12,14,E-23.1A,Navy080,25,,,
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,1,E-20.3C,Black951,20,1,E-20.3C,4
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,2,E-20.1D,Green195,14,2,E-20.1D,1
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,3,E-20.3G,Orange634,11,3,E-20.3G,1
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,4,E-20.2E,Orange961,26,4,E-20.2E,1
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,5,E-20.3E,Yellow113,18,5,E-20.2D,1
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,6,E-20.2D,Navy258,26,6,E-20.1G,1
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,7,E-20.2G,Yellow892,14,7,E-20.1E,3
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,8,E-20.1G,Green243,11,8,E-20.3D,3
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,9,E-20.1E,Navy815,25,,,
STG.K01.1,CX188,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,10,15,203,28,10,E-20.3D,Black600,23,,,
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,1,E-20.1C,Yellow960,18,1,E-20.1C,4
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,2,E-20.3B,Yellow972,15,2,E-20.3B,1
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,3,E-19.1D,Navy921,7,3,E-19.3D,1
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,4,E-19.3D,Green536,15,4,E-19.2D,1
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,5,E-19.2D,Black939,12,5,E-19.2E,3
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,6,E-19.2E,Green549,14,6,E-19.1E,4
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,7,E-19.1E,Green426,15,7,E-19.1G,2
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,8,E-19.1G,Green413,16,8,E-19.3E,2
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,9,E-19.3E,Black869,24,9,E-19.2G,4
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,10,E-19.2G,Green598,25,10,E-19.3G,4
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,11,E-19.3G,Green540,22,11,E-20.3A,1
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,12,E-20.3A,Yellow608,9,12,E-20.1A,1
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,13,E-20.1A,Green516,15,13,E-20.2B,4
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,14,E-20.2B,Green681,27,14,E-20.1B,3
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,15,E-20.1B,Orange185,13,15,E-20.2C,2
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,16,E-20.2C,Orange343,11,,,
STG.K09.1,CX189,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,17,37,308,32,17,E-20.2A,Yellow269,13,,,
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,1,E-19.1A,Navy042,12,1,E-19.1A,2
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,2,E-19.2A,Orange919,11,2,E-19.3A,2
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,3,E-19.3A,Yellow937,19,3,E-19.1B,1
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,4,E-19.1B,Green288,18,4,E-19.2B,2
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,5,E-19.2B,Yellow494,13,5,E-19.1C,6
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,6,E-19.1C,Orange879,18,6,E-19.3B,3
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,7,E-19.3B,Yellow548,17,7,E-19.3C,4
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,8,E-19.3C,Yellow588,18,8,E-19.2C,7
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,9,E-19.2C,Orange601,25,9,E-16.3G,1
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,10,E-16.3G,Green531,17,10,E-16.3E,1
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,11,E-16.3E,Black216,23,11,E-16.2E,2
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,12,E-16.2E,Yellow810,17,12,E-16.2G,3
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,13,E-16.1G,Navy002,13,,,
STG.K07.1,CX190,RGPT,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,14,34,276,25,14,E-16.2G,Orange668,21,,,
STG.K15.1,CX191,RGPT,Nursery Route Level 1,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,8,18,154,1,1,E-16.1E,Black723,14,1,E-16.1E,4
STG.K15.1,CX191,RGPT,Nursery Route Level 1,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,8,18,154,1,2,E-16.3D,Green918,25,2,E-16.3D,2
STG.K15.1,CX191,RGPT,Nursery Route Level 1,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,8,18,154,1,3,E-16.2D,Yellow982,17,3,E-16.2D,5
STG.K15.1,CX191,RGPT,Nursery Route Level 1,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,10:30 AM,8,18,154,1,4,E-16.1D,Green790,18,4,E-16.1D,2
